ANO,DS_CURSO,DS_INDUSTRIAL,CD_UF,VL_MATRICULAS,VL_CONCLUINTES,DS_SEXO
2013,Tecnologia de proteção ambiental,Sim,28,294.0,37.0,Feminino
2015,Tecnologia de proteção ambiental,Sim,29,2485.0,463.0,Feminino
2020,Tecnologia de proteção ambiental,Sim,33,2412.0,469.0,Feminino
2013,História e arqueologia,Não,31,330.0,81.0,Feminino
2016,História e arqueologia,Não,16,83.0,4.0,Feminino
2010,Odontologia,Não,26,861.0,139.0,Feminino
2012,Odontologia,Não,35,10600.0,1567.0,Feminino
2015,Enfermagem,Não,33,19073.0,2224.0,Feminino
2017,Enfermagem,Não,11,3199.0,487.0,Feminino
2013,Física,Não,28,171.0,7.0,Feminino
2010,Serviço social,Não,29,15834.0,2323.0,Feminino
2016,Serviço social,Não,14,1532.0,182.0,Feminino
2020,Serviço social,Não,16,1331.0,124.0,Feminino
2010,Turismo e hotelaria,Não,11,81.0,38.0,Feminino
2011,Turismo e hotelaria,Não,51,615.0,109.0,Feminino
2017,Turismo e hotelaria,Não,15,343.0,76.0,Feminino
2018,Turismo e hotelaria,Não,26,690.0,113.0,Feminino
2016,Ciências da terra,Sim,21,172.0,26.0,Feminino
2017,Ciências da terra,Sim,53,179.0,28.0,Feminino
2012,Programas interdisciplinares abrangendo artes e humanidades,Não,15,882.0,0.0,Feminino
2017,"Promoção, prevenção, terapia e reabilitação",Não,15,5894.0,625.0,Feminino
2019,"Promoção, prevenção, terapia e reabilitação",Não,16,1552.0,202.0,Feminino
2016,Matemática,Não,42,14.0,2.0,Feminino
2020,Matemática,Não,22,14.0,1.0,Feminino
2019,Engenharia e profissões correlatas sem definição precisa,Sim,33,1.0,0.0,Feminino
2017,Formação de professores de letras,Não,33,11458.0,1542.0,Feminino
2012,Gestão comercial,Não,15,142.0,21.0,Feminino
2012,Gestão e desenvolvimento de sistemas de informação,Sim,25,239.0,36.0,Feminino
2018,Gestão e desenvolvimento de sistemas de informação,Sim,51,687.0,55.0,Feminino
2019,Gestão e desenvolvimento de sistemas de informação,Sim,16,37.0,4.0,Feminino
2013,Medicina e terapia tradicional e complementar,Não,41,115.0,11.0,Feminino
2013,Medicina e terapia tradicional e complementar,Não,52,30.0,8.0,Feminino
2013,Engenharia química e de processos,Sim,43,2031.0,119.0,Feminino
2010,Marketing e propaganda,Não,29,2348.0,623.0,Feminino
2015,Marketing e propaganda,Não,27,626.0,76.0,Feminino
2018,Marketing e propaganda,Não,23,2003.0,374.0,Feminino
2018,Marketing e propaganda,Não,17,62.0,17.0,Feminino
2020,Marketing e propaganda,Não,17,130.0,11.0,Feminino
2015,Serviços de transporte,Não,43,37.0,7.0,Feminino
2010,Química,Sim,51,120.0,21.0,Feminino
2010,Química,Sim,21,150.0,16.0,Feminino
2019,Química,Sim,33,1111.0,144.0,Feminino
2020,Química,Sim,22,46.0,2.0,Feminino
2018,"Veículos a motor, construção naval, aeronáutica, ferroviária e metroviária",Sim,52,0.0,0.0,Feminino
2018,Ciência da educação,Não,33,47.0,0.0,Feminino
2019,Ciência da educação,Não,15,110.0,0.0,Feminino
2017,Desenvolvimento de sistemas que integram software e hardware,Sim,28,21.0,2.0,Feminino
2011,Proteção de pessoas e de propriedades,Não,41,19.0,3.0,Feminino
2012,Proteção de pessoas e de propriedades,Não,43,64.0,3.0,Feminino
2014,Proteção de pessoas e de propriedades,Não,16,0.0,0.0,Feminino
2015,Psicologia,Não,52,5526.0,475.0,Feminino
2020,Formação de professores sem áreas específicas,Não,43,43970.0,6213.0,Feminino
2015,Eletricidade e energia,Sim,28,88.0,5.0,Feminino
2017,Eletricidade e energia,Sim,41,1159.0,108.0,Feminino
2020,Eletricidade e energia,Sim,25,453.0,44.0,Feminino
2011,Horticultura,Não,26,75.0,2.0,Feminino
2013,Ciências sociais e políticas,Não,42,782.0,135.0,Feminino
2010,Serviços de alimentação,Sim,35,3086.0,835.0,Feminino
2013,Produção e processos de fabricação,Sim,15,836.0,49.0,Feminino
2014,Pesca,Não,42,202.0,12.0,Feminino
2017,Ciência da informação e museologia,Não,41,339.0,54.0,Feminino
2018,Ciência da informação e museologia,Não,17,9.0,0.0,Feminino
2012,Arquitetura e planejamento urbano,Sim,53,2114.0,177.0,Feminino
2016,Arquitetura e planejamento urbano,Sim,53,3540.0,344.0,Feminino
2014,Tecnologia de diagnóstico e tratamento médico,Não,43,2459.0,287.0,Feminino
2019,Infraestrutura e gestão de TIC,Sim,13,94.0,17.0,Feminino
2016,Farmácia,Não,28,867.0,73.0,Feminino
2020,Farmácia,Não,31,9591.0,1316.0,Feminino
2011,Saúde e segurança no trabalho,Sim,51,116.0,13.0,Feminino
2015,Saúde e segurança no trabalho,Sim,42,491.0,164.0,Feminino
2017,Saúde e segurança no trabalho,Sim,23,33.0,14.0,Feminino
2015,Mineração e extração,Não,25,167.0,26.0,Feminino
2019,Gestão e administração,Não,31,54234.0,10029.0,Feminino
2011,Economia,Não,29,759.0,88.0,Feminino
2019,Economia,Não,22,176.0,18.0,Feminino
2010,"Finanças, bancos e seguros",Não,29,247.0,70.0,Feminino
2017,"Finanças, bancos e seguros",Não,25,115.0,15.0,Feminino
2018,"Finanças, bancos e seguros",Não,50,183.0,27.0,Feminino
2020,"Finanças, bancos e seguros",Não,21,187.0,19.0,Feminino
2020,Programas interdisciplinares abrangendo computação e Tecnologias da Informação e Comunicação (TIC),Não,24,244.0,16.0,Feminino
2015,Produção de software,Sim,32,6.0,1.0,Feminino
2011,Secretariado e trabalhos de escritório,Não,21,288.0,31.0,Feminino
2010,Religião e teologia,Não,53,219.0,9.0,Feminino
2012,Religião e teologia,Não,32,161.0,80.0,Feminino
2019,Religião e teologia,Não,43,395.0,28.0,Feminino
2020,Programas interdisciplinares abrangendo educação,Não,50,10.0,2.0,Feminino
2014,Serviços de beleza,Não,26,577.0,77.0,Feminino
2020,Serviços de beleza,Não,16,146.0,0.0,Feminino
2015,Engenharia mecânica e metalurgia,Sim,25,135.0,6.0,Feminino
2017,Engenharia mecânica e metalurgia,Sim,53,111.0,9.0,Feminino
2018,Saúde pública e saúde coletiva,Não,33,79.0,27.0,Feminino
2010,Estatística,Não,15,113.0,14.0,Feminino
2020,História e arqueologia,Não,52,80.0,18.0,Feminino
2010,Odontologia,Não,14,129.0,21.0,Feminino
2017,Física,Não,26,18.0,4.0,Feminino
2015,Serviço social,Não,15,10492.0,920.0,Feminino
2016,Serviço social,Não,11,2681.0,626.0,Feminino
2018,Serviço social,Não,50,1572.0,236.0,Feminino
2020,Turismo e hotelaria,Não,NA,30.0,9.0,Feminino
2019,Ciências da terra,Sim,43,461.0,67.0,Feminino
2010,Formação de professores em áreas específicas (exceto Letras),Não,21,8109.0,977.0,Feminino
2011,Formação de professores em áreas específicas (exceto Letras),Não,31,28420.0,5118.0,Feminino
2012,Formação de professores em áreas específicas (exceto Letras),Não,11,3412.0,525.0,Feminino
2019,Setor militar e de defesa,Não,21,45.0,9.0,Feminino
2013,"Têxteis (vestuário, calçados e couro)",Sim,35,664.0,139.0,Feminino
2015,Matemática,Não,52,41.0,9.0,Feminino
2014,Formação de professores de letras,Não,21,3851.0,839.0,Feminino
2016,Formação de professores de letras,Não,61,0.0,0.0,Feminino
2010,Ciência da computação,Sim,32,88.0,12.0,Feminino
2016,Ciência da computação,Sim,22,114.0,16.0,Feminino
2018,Ciência da computação,Sim,13,185.0,22.0,Feminino
2017,Gestão comercial,Não,52,392.0,48.0,Feminino
2010,Gestão e desenvolvimento de sistemas de informação,Sim,43,1415.0,162.0,Feminino
2013,Gestão e desenvolvimento de sistemas de informação,Sim,25,261.0,30.0,Feminino
2016,Gestão e desenvolvimento de sistemas de informação,Sim,52,547.0,86.0,Feminino
2016,Gestão e desenvolvimento de sistemas de informação,Sim,32,442.0,55.0,Feminino
2013,Engenharia química e de processos,Sim,16,27.0,0.0,Feminino
2017,Engenharia química e de processos,Sim,28,125.0,11.0,Feminino
2019,Engenharia química e de processos,Sim,43,2234.0,327.0,Feminino
2011,Marketing e propaganda,Não,29,2118.0,476.0,Feminino
2013,Marketing e propaganda,Não,13,987.0,181.0,Feminino
2019,Marketing e propaganda,Não,42,2759.0,465.0,Feminino
2013,Serviços de transporte,Não,53,36.0,5.0,Feminino
2014,Serviços de transporte,Não,17,0.0,0.0,Feminino
2011,Proteção de pessoas e de propriedades,Não,22,0.0,0.0,Feminino
2015,Proteção de pessoas e de propriedades,Não,11,11.0,0.0,Feminino
2017,Proteção de pessoas e de propriedades,Não,53,116.0,17.0,Feminino
2018,Letras,Não,11,0.0,0.0,Feminino
2011,"Produção agrícola, agropecuária e zootecnia",Não,23,999.0,98.0,Feminino
2014,"Produção agrícola, agropecuária e zootecnia",Não,21,1119.0,86.0,Feminino
2017,Música e artes cênicas,Não,15,3.0,2.0,Feminino
2019,Música e artes cênicas,Não,12,1.0,0.0,Feminino
2012,Psicologia,Não,42,5330.0,638.0,Feminino
2018,"Programas interdisciplinares abrangendo negócios, administração e direito",Não,12,4.0,0.0,Feminino
2018,"Programas interdisciplinares abrangendo negócios, administração e direito",Não,22,2.0,0.0,Feminino
2011,Formação de professores sem áreas específicas,Não,42,23197.0,4772.0,Feminino
2017,Formação de professores sem áreas específicas,Não,21,12112.0,1778.0,Feminino
2018,"Moda, design de interiores e desenho industrial",Sim,31,3508.0,750.0,Feminino
2013,Eletricidade e energia,Sim,13,208.0,18.0,Feminino
2020,Ciências sociais e políticas,Não,41,1509.0,143.0,Feminino
2020,Serviços de alimentação,Sim,31,1561.0,318.0,Feminino
2020,Serviços de alimentação,Sim,12,47.0,6.0,Feminino
2013,Produção e processos de fabricação,Sim,50,440.0,9.0,Feminino
2015,Produção e processos de fabricação,Sim,26,1510.0,91.0,Feminino
2016,Pesca,Não,43,48.0,7.0,Feminino
2010,Contabilidade e tributação,Não,21,2842.0,306.0,Feminino
2013,Silvicultura,Não,22,84.0,16.0,Feminino
2013,Silvicultura,Não,16,111.0,10.0,Feminino
2014,Silvicultura,Não,31,661.0,65.0,Feminino
2014,Silvicultura,Não,42,339.0,52.0,Feminino
2018,Silvicultura,Não,32,67.0,10.0,Feminino
2020,Silvicultura,Não,28,82.0,4.0,Feminino
2011,Arquitetura e planejamento urbano,Sim,15,579.0,80.0,Feminino
2015,Arquitetura e planejamento urbano,Sim,26,3280.0,167.0,Feminino
2017,Arquitetura e planejamento urbano,Sim,29,4528.0,425.0,Feminino
2013,Filosofia e ética,Não,24,43.0,8.0,Feminino
2013,Infraestrutura e gestão de TIC,Sim,53,409.0,86.0,Feminino
2017,Infraestrutura e gestão de TIC,Sim,51,71.0,12.0,Feminino
2020,Programas interdisciplinares abrangendo saúde e bem-estar,Não,29,572.0,138.0,Feminino
2011,Saúde e segurança no trabalho,Sim,23,9.0,0.0,Feminino
2016,Saúde e segurança no trabalho,Sim,16,23.0,8.0,Feminino
2019,Saúde e segurança no trabalho,Sim,35,472.0,44.0,Feminino
2011,Ciências ambientais,Não,31,55.0,31.0,Feminino
2011,Comunicação e reportagem,Não,25,709.0,133.0,Feminino
2010,Gestão e administração,Não,22,5267.0,695.0,Masculino
2011,Biologia,Não,24,150.0,18.0,Masculino
2017,Biologia,Não,24,165.0,19.0,Masculino
2015,Economia,Não,21,598.0,41.0,Masculino
2017,Economia,Não,28,241.0,12.0,Masculino
2017,Economia,Não,52,693.0,59.0,Masculino
2019,Economia,Não,NA,10.0,0.0,Masculino
2020,Economia,Não,33,5282.0,485.0,Masculino
2010,"Finanças, bancos e seguros",Não,27,89.0,24.0,Masculino
2017,"Finanças, bancos e seguros",Não,31,1648.0,337.0,Masculino
2019,Programas interdisciplinares abrangendo computação e Tecnologias da Informação e Comunicação (TIC),Não,11,6.0,0.0,Masculino
2018,Secretariado e trabalhos de escritório,Não,28,42.0,4.0,Masculino
2013,Medicina,Não,25,1869.0,261.0,Masculino
2015,Medicina,Não,14,157.0,14.0,Masculino
2017,Medicina,Não,42,2021.0,271.0,Masculino
2015,Engenharia civil e construção,Sim,12,459.0,24.0,Masculino
2015,Engenharia civil e construção,Sim,11,1589.0,169.0,Masculino
2017,Engenharia civil e construção,Sim,41,14727.0,1916.0,Masculino
2012,Engenharia mecânica e metalurgia,Sim,24,306.0,102.0,Masculino
2018,Estatística,Não,22,67.0,5.0,Masculino
2014,Materiais,Sim,32,26.0,4.0,Masculino
2015,Materiais,Sim,25,221.0,22.0,Masculino
2014,"Produção audiovisual, de mídia e cultural",Não,21,0.0,0.0,Masculino
2016,Tecnologia de proteção ambiental,Sim,32,932.0,174.0,Masculino
2020,História e arqueologia,Não,33,1411.0,143.0,Masculino
2017,Odontologia,Não,35,6491.0,1057.0,Masculino
2018,Odontologia,Não,25,1205.0,114.0,Masculino
2010,Enfermagem,Não,25,980.0,170.0,Masculino
2019,Física,Não,50,68.0,9.0,Masculino
2020,Assistência a idosos e a deficientes,Não,27,3.0,0.0,Masculino
2015,Serviço social,Não,43,560.0,94.0,Masculino
2011,Turismo e hotelaria,Não,NA,0.0,0.0,Masculino
2012,Formação de professores em áreas específicas (exceto Letras),Não,52,8040.0,1178.0,Masculino
2019,Formação de professores em áreas específicas (exceto Letras),Não,14,2322.0,272.0,Masculino
2013,"Promoção, prevenção, terapia e reabilitação",Não,50,788.0,83.0,Masculino
2014,"Promoção, prevenção, terapia e reabilitação",Não,29,4668.0,410.0,Masculino
2020,"Promoção, prevenção, terapia e reabilitação",Não,28,2944.0,274.0,Masculino
2011,Matemática,Não,33,443.0,47.0,Masculino
2017,Matemática,Não,31,190.0,17.0,Masculino
2011,Engenharia e profissões correlatas sem definição precisa,Sim,23,374.0,48.0,Masculino
2017,Formação de professores de letras,Não,11,330.0,39.0,Masculino
2018,Formação de professores de letras,Não,43,2331.0,240.0,Masculino
2010,Gestão comercial,Não,42,1089.0,203.0,Masculino
2012,Gestão comercial,Não,12,54.0,8.0,Masculino
2020,Gestão comercial,Não,25,952.0,191.0,Masculino
2020,Gestão comercial,Não,23,1815.0,373.0,Masculino
2013,Gestão e desenvolvimento de sistemas de informação,Sim,NA,0.0,0.0,Masculino
2015,Gestão e desenvolvimento de sistemas de informação,Sim,23,5648.0,659.0,Masculino
2020,Medicina e terapia tradicional e complementar,Não,26,8.0,0.0,Masculino
2010,Engenharia química e de processos,Sim,16,26.0,0.0,Masculino
2011,Engenharia química e de processos,Sim,29,688.0,80.0,Masculino
2012,Engenharia química e de processos,Sim,21,208.0,11.0,Masculino
2012,Marketing e propaganda,Não,16,59.0,4.0,Masculino
2017,Marketing e propaganda,Não,22,250.0,38.0,Masculino
2019,Serviços de transporte,Não,13,50.0,0.0,Masculino
2013,"Programas interdisciplinares abrangendo ciências naturais, matemática e estatística",Não,29,1084.0,56.0,Masculino
2015,Química,Sim,21,226.0,14.0,Masculino
2018,Química,Sim,23,228.0,15.0,Masculino
2017,Proteção de pessoas e de propriedades,Não,21,191.0,1.0,Masculino
2019,Proteção de pessoas e de propriedades,Não,16,148.0,21.0,Masculino
2012,Letras,Não,23,88.0,10.0,Masculino
2015,Serviços domésticos,Não,31,25.0,3.0,Masculino
2013,Serviços domésticos,Não,41,8.0,2.0,Masculino
2015,Música e artes cênicas,Não,53,154.0,22.0,Masculino
2018,Formação de professores sem áreas específicas,Não,27,961.0,93.0,Masculino
2015,Eletricidade e energia,Sim,43,4476.0,267.0,Masculino
2015,Processamento de alimentos,Sim,50,163.0,23.0,Masculino
2014,Veterinária,Não,31,3941.0,431.0,Masculino
2019,Veterinária,Não,50,814.0,118.0,Masculino
2020,Belas artes,Não,17,0.0,0.0,Masculino
2020,Soluções computacionais para domínios específicos,Sim,15,61.0,2.0,Masculino
2011,Serviços de alimentação,Sim,26,386.0,65.0,Masculino
2011,Produção e processos de fabricação,Sim,42,4458.0,485.0,Masculino
2019,Produção e processos de fabricação,Sim,23,2599.0,347.0,Masculino
2013,Pesca,Não,16,92.0,16.0,Masculino
2018,Pesca,Não,23,267.0,17.0,Masculino
2019,Programas básicos,Não,42,1134.0,0.0,Masculino
2020,Programas básicos,Não,17,38.0,0.0,Masculino
2010,Contabilidade e tributação,Não,17,2201.0,191.0,Masculino
2018,Contabilidade e tributação,Não,NA,12.0,0.0,Masculino
2020,Contabilidade e tributação,Não,14,572.0,36.0,Masculino
2018,Esportes e lazer,Não,31,18.0,0.0,Masculino
2010,Silvicultura,Não,16,110.0,4.0,Masculino
2013,Silvicultura,Não,31,703.0,85.0,Masculino
2012,Arquitetura e planejamento urbano,Sim,13,841.0,53.0,Masculino
2016,Arquitetura e planejamento urbano,Sim,12,544.0,45.0,Masculino
2016,Filosofia e ética,Não,13,5.0,1.0,Masculino
2011,Farmácia,Não,33,2538.0,426.0,Masculino
2017,Farmácia,Não,50,359.0,48.0,Masculino
2020,Farmácia,Não,17,486.0,59.0,Masculino
2018,Saúde e segurança no trabalho,Sim,26,138.0,39.0,Masculino
2017,Comunicação e reportagem,Não,31,1951.0,349.0,Masculino
2014,Direito,Não,14,1328.0,212.0,Masculino
2012,Gestão e administração,Não,28,3629.0,388.0,Masculino
2019,Biologia,Não,24,161.0,21.0,Masculino
2020,Economia,Não,29,940.0,78.0,Masculino
2010,"Finanças, bancos e seguros",Não,17,20.0,8.0,Masculino
2017,Produção de software,Sim,51,22.0,0.0,Masculino
2017,Secretariado e trabalhos de escritório,Não,14,34.0,0.0,Masculino
2014,Religião e teologia,Não,52,254.0,47.0,Masculino
2016,Medicina,Não,35,9701.0,1156.0,Masculino
2017,Engenharia civil e construção,Sim,35,65641.0,9238.0,Masculino
2018,Programas interdisciplinares abrangendo educação,Não,31,2.0,0.0,Masculino
2014,Serviços de beleza,Não,28,13.0,1.0,Masculino
2011,Engenharia mecânica e metalurgia,Sim,24,371.0,85.0,Masculino
2013,Engenharia mecânica e metalurgia,Sim,53,641.0,35.0,Masculino
2010,Estatística,Não,31,292.0,44.0,Masculino
2019,Estatística,Não,53,200.0,17.0,Masculino
2020,Estatística,Não,25,411.0,16.0,Masculino
2011,Materiais,Sim,33,223.0,14.0,Masculino
2016,Materiais,Sim,24,37.0,7.0,Masculino
2016,"Produção audiovisual, de mídia e cultural",Não,53,592.0,118.0,Masculino
2018,Tecnologia de proteção ambiental,Sim,28,254.0,38.0,Masculino
2019,Tecnologia de proteção ambiental,Sim,43,2670.0,436.0,Masculino
2016,História e arqueologia,Não,23,40.0,5.0,Masculino
2013,Odontologia,Não,53,552.0,68.0,Masculino
2012,Física,Não,29,86.0,11.0,Masculino
2012,Assistência a idosos e a deficientes,Não,35,46.0,7.0,Masculino
2019,Assistência a idosos e a deficientes,Não,35,93.0,4.0,Masculino
2020,Serviço social,Não,29,842.0,121.0,Masculino
2011,Formação de professores em áreas específicas (exceto Letras),Não,33,25641.0,3603.0,Masculino
2014,"Promoção, prevenção, terapia e reabilitação",Não,22,1717.0,177.0,Masculino
2018,"Promoção, prevenção, terapia e reabilitação",Não,11,1263.0,131.0,Masculino
2020,"Promoção, prevenção, terapia e reabilitação",Não,17,1339.0,109.0,Masculino
2020,Eletrônica e automação,Sim,53,1444.0,140.0,Masculino
2011,Formação de professores de educação infantil,Não,33,3.0,0.0,Masculino
2014,Matemática,Não,28,84.0,1.0,Masculino
2018,Ciência da computação,Sim,51,956.0,115.0,Masculino
2019,Ciência da computação,Sim,15,958.0,153.0,Masculino
2019,Ciência da computação,Sim,21,1085.0,104.0,Masculino
2012,Gestão comercial,Não,51,414.0,117.0,Masculino
2017,Engenharia química e de processos,Sim,21,299.0,20.0,Masculino
2020,Marketing e propaganda,Não,29,2292.0,378.0,Masculino
2017,Serviços de transporte,Não,28,5.0,2.0,Masculino
2019,Serviços de transporte,Não,11,9.0,2.0,Masculino
2010,Bioquímica e biotecnologia,Sim,50,34.0,0.0,Masculino
2018,Química,Sim,17,52.0,3.0,Masculino
2019,Química,Sim,42,99.0,25.0,Masculino
2018,Ciência da educação,Não,43,10.0,0.0,Masculino
2013,Desenvolvimento de sistemas que integram software e hardware,Sim,13,278.0,4.0,Masculino
2016,Desenvolvimento de sistemas que integram software e hardware,Sim,28,209.0,3.0,Masculino
2017,Proteção de pessoas e de propriedades,Não,17,26.0,2.0,Masculino
